date,name,text,comment_count,like_count,link 
"Sunday, 19 April 2020 at 10:00 am",,"Struggling to study and having a hard time being productive ???? 😩😩Give these a go !!😱
Take care of yourselves ❤️ 🥰🥰",0,20,https://www.facebook.com/groups/fennerhall/permalink/2687626341366639/
"Saturday, 18 April 2020 at 7:31 pm",Cait Quinn,"https://anu.zoom.us/j/91087433324…
Link to the TRIVIA ZOOM come join !!!",0,0,https://www.facebook.com/groups/fennerhall/permalink/2686200148175925/
"Saturday, 18 April 2020 at 7:14 pm",Cait Quinn,T -15 mins!!!! See y’all soon,0,1,https://www.facebook.com/groups/fennerhall/permalink/2686176061511667/
"Saturday, 18 April 2020 at 3:45 pm",Tyler McLean,"Hey Fenner get keen for Trivia tonight at 7:30!!!!
There's about 60 questions looking to go for about an hour - link to be posted later tonight around 5-10 minutes before the start of the event.
The trivia is on Kahoot so will be shared via zoom, all you need is your phone to answer the questions. ...
See more",2,5,https://www.facebook.com/groups/fennerhall/permalink/2685897781539495/
,,,0,0,
,,,0,0,
"Friday, 17 April 2020 at 6:11 pm",Miranda Riddell,"Get keeen for trivia 7:30 tomorrow night 😍😍😩💯🥵💦
Don’t lie, I know you have nothing else planned for saturday night. But don’t you worry, we’ve got you sorted with the biggest Iso event yet.
Grab some drinks and battle it out with your mates to determine who has the biggest brain at fenner.
See you there 🤪",8,16,https://www.facebook.com/groups/fennerhall/permalink/2683797548416185/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Friday, 17 April 2020 at 7:56 pm",Emi Cashman,JUST DANCE ZOOM ON NOW!!!! Join with the link:,0,6,https://www.facebook.com/groups/fennerhall/permalink/2683942128401727/
"Friday, 17 April 2020 at 7:45 pm",,"DUTY WARDEN POST
If you called the duty warden, please call again! The phone is being a bit funky!!!",0,1,https://www.facebook.com/groups/fennerhall/permalink/2683926508403289/
"Thursday, 16 April 2020 at 6:12 pm",Sarah Long,Who knew the day would come where I would make a tic tok...,1,31,https://www.facebook.com/groups/fennerhall/permalink/2681525388643401/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Friday, 17 April 2020 at 8:51 am",,"Hey everyone, don’t forgot the judging of the first round of the home olympics starts this evening! Get your paper toss videos ready!",0,8,https://www.facebook.com/groups/fennerhall/permalink/2682967725165834/
"Thursday, 16 April 2020 at 5:32 pm",Phoebe Denham,"Fellow Fenner residents... 

The long awaited term 1 budget report! 

p.s. see you at our Zoom meeting on Sunday! ",5,15,https://www.facebook.com/groups/fennerhall/permalink/2681467861982487/
,,,0,0,
,,,0,0,
"Thursday, 16 April 2020 at 12:53 pm",Morgan Eyles,I heard y’all are still having fire alarms. That’s not very social distancing of you,1,26,https://www.facebook.com/groups/fennerhall/permalink/2681080682021205/
,,,0,0,
"Thursday, 16 April 2020 at 11:28 am",Senior Ressie Acadaca,"STUDY TIPS 😈😈
Need help sticking to a time frame and knowing when to take breaks ?? Try this: 🤓🤓
https://tomato-timer.com/ 🍅🍅🧭🧭...
See more",5,8,https://www.facebook.com/groups/fennerhall/permalink/2680962482033025/
,,,0,0,
,,,0,0,
"Wednesday, 15 April 2020 at 9:27 pm",,yee haw,0,20,https://www.facebook.com/groups/fennerhall/permalink/2679602332169040/
"Wednesday, 15 April 2020 at 5:58 pm",,"If you would like to volunteer to bring bread into Fenner, please come to the turning circle at 6:05",3,7,https://www.facebook.com/groups/fennerhall/permalink/2679303195532287/
,,,0,0,
,,,0,0,
"Wednesday, 15 April 2020 at 5:25 pm",Erin Barr,"Hi everyone, many of you may be aware of the current situation regarding how end of semester exams will be conducted using Proctorio. This method has the potential to seriously invade an individual's privacy and also makes it more difficult for those who don't have easy access to a computer or a stable internet connection to carry out their exams. Please read ANUSA's official statement below, if you would also like to express your disagreement with the ANU's decision please sign the petition I will link in the comments. This is your education, make sure your voice is heard.",1,31,https://www.facebook.com/groups/fennerhall/permalink/2679261132203160/
,,,0,0,
"Wednesday, 15 April 2020 at 10:26 am",,"🚨🚨🚨COMMUNITY COORDINATOR POST 🚨🚨🚨
Guess who’s in the office again? It’s me!
Feel free to come say hello in-person, or send me a message or an email (community.coordinator.fenner@anu.edu.au) if you have any questions, or you just want to say hi! I would love some in-person or virtual company to get me through the day.",0,17,https://www.facebook.com/groups/fennerhall/permalink/2678664788929461/
"Wednesday, 15 April 2020 at 8:30 am",,"Howdy Fenner,
Glory Awaits at Fenner Hall's Online Trivia Night. On Saturday the 18th of April we will have out first trivia night through zoom. Come along to a night of fun and abd some socialising to test your knowledge from everything to geography, history, pop, culture & film, science, and some events of the past: Treaty of Versailles. Met Gala, Royal Wedding and the Last Supper.
Running from 7.30pm, the zoom link will be posted on the night of the event 😊 So come along for a great night with friends during social isolation !!!",2,29,https://www.facebook.com/groups/fennerhall/permalink/2678496718946268/
,,,0,0,
,,,0,0,
"Wednesday, 15 April 2020 at 9:56 am",,"Bored of the monotony of being home/at Fenner? Never fear, something exciting awaits - your flu shot! 
All ANU students are eligible for a free! flu shot from National Health Co-op. Even though it won't stop corona, it'll prevent ya getting the flu and hanging out in hospital come June. 
Chuck a read here and make a booking! https://www.anu.edu.au/news/all-news/appointments-for-free-flu-vaccinations-now-available
Feat. some bored med students ",0,10,https://www.facebook.com/groups/fennerhall/permalink/2678621042267169/
"Tuesday, 14 April 2020 at 10:44 pm",Tyler McLean,"Good Evening Fenner,
This page is where all the social updates, threads, and events will be posted for easy access to see what is up and coming. Make sure to give it a like to be informed about upcoming events, polls for movie nights, and wholesome threads. Also get keen for Trivia this Saturday and Virtual Mafia coming soon !! <3
- your (not so local) friendly neighbourhood social committee <3",1,13,https://www.facebook.com/groups/fennerhall/permalink/2677442105718396/
,,,0,0,
"Monday, 13 April 2020 at 8:33 pm",,Does anyone still at Fen have a ripe/almost ripe avocado that I could trade for a very large unripe avocado? I would be forever grateful 🙏,2,6,https://www.facebook.com/groups/fennerhall/permalink/2674954535967153/
,,,0,0,
,,,0,0,
"Monday, 13 April 2020 at 6:28 pm",Mikayla Hyland-Wood,🕺🏽JUST DANCE🕺🏽 is coming to Fenner this Friday at 8pm via ZOOM run by the Sports committee!! It’s time to break out your craziest dance moves and spandex to throw it back to the 2000s💃🏻 Please add songs you would like to be included in the poll below and we hope to see you on the night!,1,8,https://www.facebook.com/groups/fennerhall/permalink/2674791662650107/
,,,0,0,
"Monday, 13 April 2020 at 5:16 pm",Katharine Kenton,"Hey everyone!! This week marks the first week of the Fenner Home Olympics!! Each week on Monday evening we will be posting a sporting challenge for the week for you to film from home. On Friday we will make a post for you to comment your videos, and on Sunday we will award gold, silver and bronze points.
For the first challenge, this week will be paper toss!! Toss, throw and chuck a ball of paper to make the most worthy shot, looking forward to seeing your submissions!!! Here’s a little video for inspiration",1,14,https://www.facebook.com/groups/fennerhall/permalink/2674696139326326/
,,,0,0,
"Monday, 13 April 2020 at 10:53 am",,"ETERNAL GLORY. That’s what awaits the winner of Fenners first weekly Esports tournament.
Signups are now open to be in the 8- ball pool tournament. Leave a like on this post or say in the Esports group chat and I’ll add you to the draw. The draw is locked at 11pm today, so get in quick and tell your friends!!!
Also if you’re not already in the Esports group chat, leave a comment below and I’ll add you (all the information for the nexts rounds will be in there)....
See more",0,13,https://www.facebook.com/groups/fennerhall/permalink/2674188252710448/
"Sunday, 12 April 2020 at 1:12 pm",Cait Quinn,"Hey fenner, why not spend this beautiful Easter Sunday listening to some sick Fenner beats to remind you of home xxx Make sure to add your own! have a great day everyone and stay safe xxx",1,12,https://www.facebook.com/groups/fennerhall/permalink/2672054222923851/
,,,0,0,
"Friday, 10 April 2020 at 7:55 pm",Tyler McLean,"Come watch the movie with me in 5 minutes
Make sure you've downloaded Netflix party Extension and are using Google Chrome, then click the link and click the NP in your browsing bar at the top of Chrome. That should work!",2,2,https://www.facebook.com/groups/fennerhall/permalink/2668310476631559/
,,,0,0,
,,,0,0,
"Friday, 10 April 2020 at 7:14 pm",Josh Green,"🔥🤩✏️ COLOURING-IN CONTEST🖌🤩🔥
That’s right, it’s the isolation-friendly arts event you’ve been waiting for! 🥳 We’ve posted in Fenner Art but Apart two colouring-in templates and we want YOU to choose one and give it some life. Pencil, paint, digital, whatever: make it as crazy and creative as you can! 🤪😎✌️
Join Fenner Art but Apart if you haven't already to see the details, as well as a bunch of other really cool arty things. If you have any questions, comment below or message any of the arts committee ❤️ Get keen, and get colouring!!
https://www.facebook.com/groups/559146598047207/",2,8,https://www.facebook.com/groups/fennerhall/permalink/2668247636637843/
,,,0,0,
,,,0,0,
"Friday, 10 April 2020 at 5:59 pm",Tyler McLean,"Looking for something to do tonight? Download Netflix Party on Google Chrome and join me in watching Jurassic Park - because it is a CLASSIC! hehe.
I'll be posting the link at 7:55 for an 8pm start. See you there!!!",0,14,https://www.facebook.com/groups/fennerhall/permalink/2668144583314815/
"Friday, 10 April 2020 at 5:23 pm",Phoebe Denham,"G'day friendly Fenner folk.....
Pls enjoy your FRC's meeting minutes! See you at the next meeting, 19 April due to teaching break.",2,14,https://www.facebook.com/groups/fennerhall/permalink/2668092359986704/
,,,0,0,
,,,0,0,
"Thursday, 9 April 2020 at 8:54 pm",Rory Spurgeon,"Hey Fenner!!
Has the lack of sport got you missing some friendly competition? Well the sports committee has the thing for you!
Introducing; ESPORTS! Play your favourite games against all your fenner family. It’s fun, easy and free. ...
See more",1,5,https://www.facebook.com/groups/fennerhall/permalink/2666241473505126/
,,,0,0,
"Wednesday, 8 April 2020 at 9:33 am",,"🚨🚨🚨COMMUNITY COORDINATOR POST 🚨🚨🚨
I am once again in the CC office all day today, and I am once again asking you to come visit me!
Remember if you have any questions or concerns about COVID-19, or if you want to talk about things like the moon landing, the muscles of the human body, or the effects of design on human behaviour, I’m your girl. Come chat to me, or send me a message and we can call!",2,25,https://www.facebook.com/groups/fennerhall/permalink/2663251037137503/
,,,0,0,
,,,0,0,
"Thursday, 9 April 2020 at 5:08 pm",,">>LIFE IN ISO<<
The Fenner Update Email: starting from this week, there will be a “Life In Iso” segment and we are encouraging you to send through a blurb to Hannah (at wellbeing.fenner@anu.edu.au) about all the sorts of things you’ve been doing in isolation in Fenner, at home and around the world.
You can send through photos🐶, recipes🍔, workouts 🏋🏼‍♂️, some artwork you’ve done 🎨, poems, sunset views🌅, playlist ideas🎸🎸, book recommendations 📖- anything and everything that y...
See more",0,24,https://www.facebook.com/groups/fennerhall/permalink/2665939033535370/
"Tuesday, 7 April 2020 at 5:28 pm",,"Reminder that you should totally join my very fun Minecraft server! We play factions but I'm also looking into getting a separate world for good old classic minecraft :)
ip:
minecovid.connectminecraft.com...
See more",1,22,https://www.facebook.com/groups/fennerhall/permalink/2661826123946661/
,,,0,0,
"Thursday, 9 April 2020 at 10:33 am",,"TLDR: Jurassic Park Friday 10th 8pm
Good Morning Fenner!!! Looking for something to do tomorrow night? Missing your friends at college? Missing the TV Room Movie watching sessions? Well the Social Committee is hear fo you!
Tomorrow night we will be watching Jurassic Park (1993) 8pm on Netflix in a Netflix Party (Fair warning... Haven't used Netflix Party before so here's hoping we go well and old age doesn't hinder my technological capabilities). What you need is a Netflix ac...
See more",2,22,https://www.facebook.com/groups/fennerhall/permalink/2665400576922549/
,,,0,0,
,,,0,0,
"Wednesday, 8 April 2020 at 2:25 pm",Phoenix O'Neill,Get around it Fenner- just because the events aren’t physical doesn’t mean Fenner can’t win the arts shield!!,2,6,https://www.facebook.com/groups/fennerhall/permalink/2663643120431628/
,,,0,0,
,,,0,0,
"Wednesday, 8 April 2020 at 5:59 pm",Trish Nguyen,"An early bread night tonight!! Meet us at the bridge in 15min to help carry bags 🥖🍞🥨
Trish Nguyen (pictured) and myself will be distributing the bread and we will only be staying until **6:45pm**. After this you will not be allowed to take any bread so get to the Warren before then.",2,16,https://www.facebook.com/groups/fennerhall/permalink/2663894523739821/
,,,0,0,
,,,0,0,
"Wednesday, 8 April 2020 at 2:02 pm",Aidan Fryer,"G’Day Fenner,
Are you missing your sport fix now that you’ve left Fenner? Well it just so happens that we’ve created a new group to help you stay involved. We’ve got many different things planned for the group including:
• Caption of the week. The sports committee post an iconic sporting photo and you need to come up with a funny caption in the form of a comment. The comment with the most likes wins. Win the most to rise up the leaderboard...
See more",3,17,https://www.facebook.com/groups/fennerhall/permalink/2663613020434638/
,,,0,0,
,,,0,0,
"Monday, 6 April 2020 at 9:28 pm",,"Honestly looks like the place a globally catastrophic virus would emerge from.
Put your oil in your engine not the sinks.",6,47,https://www.facebook.com/groups/fennerhall/permalink/2660092280786712/
,,,0,0,
,,,0,0,
,,,0,0,
"Tuesday, 7 April 2020 at 6:55 pm",Susan Brown,"CALLING ALL POETS or anyone who is keen as a bean for some fabulous online arts 🎉🤩🔥💯💯💯💯💯💯
GET READY FOR INTERHALL POETRY SLAM PROMPT RELEASE
The Interhall Arts Committee has been working hard to move some of our events to online-only so you can still bust some boredom in arty quarantine....
See more",0,3,https://www.facebook.com/groups/fennerhall/permalink/2661934280602512/
"Tuesday, 7 April 2020 at 9:24 am",,"Hi Fenner!
Hope you are all adapting to the online version of your courses. Below is information regarding how the switch to online is going to be assessed and how it is going to be graded:
""The University's Academic Board has recommended that we continue to use the standard mark and grade approach we currently use. However, each student may request, in writing to the Registrar after the release of results, that their final grade for Semester 1 2020, in one or more courses fo...
See more",0,16,https://www.facebook.com/groups/fennerhall/permalink/2661220594007214/
"Monday, 6 April 2020 at 3:48 pm",Daniel Mekertichian,"Applications for Yearbook Editor will remain open for 1 more week! Now is a great time to get involved in keeping the Fenner spirit alive!
TLDR; sign up to help put together the yearbook by midnight Sunday 12th April.
If you missed my last post here's the gist;...
See more",0,6,https://www.facebook.com/groups/fennerhall/permalink/2659649667497640/
"Monday, 6 April 2020 at 1:47 pm",,"😇Hi everyone! 😇
Hope you are doing well. I am creating a piece for Woroni and looking for a couple of people to chat to for it. I will be discussing the complexity of returning back home, given that many people implicitly or explicitly choose ANU to escape complicated family situations or to find a “clean slate”.
Your privacy will be respected and I can make this process anonymous, if you’re interested send me a dm or email me isabellavacflores@gmail.com",0,13,https://www.facebook.com/groups/fennerhall/permalink/2659495594179714/
"Monday, 6 April 2020 at 1:37 pm",Aidan Fryer,"Hey Fenner,
As I'm sure you are aware, we can't run any in person events now. We are still keen to run events online and keep people connected though. This is a suggestion box for any ideas you have. Please keep them sport focused as other non-sport activities are likely the domain of the arts of social committees. Please fill this out by Tuesday at 6pm before the sports committee discuss and implement them.",0,3,https://www.facebook.com/groups/fennerhall/permalink/2659481550847785/
"Monday, 6 April 2020 at 12:19 pm",Phoenix O'Neill,"Hey Fenner!! 🐰
Today’s Fenner Jukebox has just been posted 🎶 🎧 📻 We’re asking you to recommend a song with a colour in the title!
Join the Art but Apart group so you can flex your music taste on the rest of the hall!...
See more",1,7,https://www.facebook.com/groups/fennerhall/permalink/2659384227524184/
,,,0,0,
"Sunday, 5 April 2020 at 10:31 pm",,Someone dropped their papers near the entrance. Hit me up if you want them back.,0,8,https://www.facebook.com/groups/fennerhall/permalink/2658074364321837/
"Sunday, 5 April 2020 at 8:03 pm",Aidan Fryer,"FRC Meeting is on now. As always, it's open to all of Fenner. Join here if you are interested https://anu.zoom.us/j/506483816?pwd=a3Rhb0l4RjRYbjhzOWR0QXB1eWkrdz09",0,4,https://www.facebook.com/groups/fennerhall/permalink/2657865034342770/
"Friday, 3 April 2020 at 6:47 pm",Aidan Fryer,"TL;DR Join the Fenner Strava Group below
G’Day Fenner,
Have you been doing more running, walking or cycling now that you can’t do any of your usual activities? Have you always done loads of that anyway? Well you might want to think about getting Strava. It’s a social media platform used to record physical activity, particularly running, walking and cycling. It shows you all sorts of nifty details like where you went on a map, your pace, the height of the hills you climbed and m...
See more",3,16,https://www.facebook.com/groups/fennerhall/permalink/2653552824773991/
,,,0,0,
,,,0,0,
"Friday, 3 April 2020 at 5:41 pm",Phoebe Denham,"✿✿✿✿✿
FRC meeting minutes!!! Was wonderful to have some of y'all join the Zoom meeting! I will publish this week's link Sunday 8pm! See you there! 
✿✿✿✿✿
!",3,14,https://www.facebook.com/groups/fennerhall/permalink/2653471288115478/
,,,0,0,
,,,0,0,
,,,0,0,
"Thursday, 2 April 2020 at 3:25 pm",,"We hope everyone is doing well during this time 🌸🌸🌸 ✨Here are some STUDY TIPS to keep you focused wherever you are located:
- change out of our pjs every morning to help get into the right head space to study 👫👫
- take a study break every hour ⏰to stay motivated !!💪💪
- try listening to music without lyrics 🎶🕺(Spotify “Focus” has some good playlists !!) ...




See more",0,22,https://www.facebook.com/groups/fennerhall/permalink/2651309084998365/
"Thursday, 2 April 2020 at 11:51 am",Josh Green,"✅ Do you like art? 🤩🎤🎨
✅ Are you looking for some cool arty things to do in self-isolation? 🤠🤟
✅ Do you want to share your cool arty creations with your friends? 👀🎭🎷...
See more",5,12,https://www.facebook.com/groups/fennerhall/permalink/2651032805025993/
,,,0,0,
,,,0,0,
,,,0,0,
"Wednesday, 1 April 2020 at 8:03 pm",Cat Illingworth,"Stitch and Bitch is on Zoom tonight!!! https://anu.zoom.us/j/550936677…
password: 121270",2,3,https://www.facebook.com/groups/fennerhall/permalink/2649564011839539/
,,,0,0,
"Wednesday, 1 April 2020 at 9:54 am",,"🚨🚨🚨COMMUNITY COORDINATOR POST 🚨🚨🚨
Events are cancelled 🚫
Hugs are cancelled 🚫
Communal snacks are cancelled 🚫...


See more",2,40,https://www.facebook.com/groups/fennerhall/permalink/2648757621920178/
,,,0,0,
,,,0,0,
"Thursday, 2 April 2020 at 9:31 am",,"COMMUNITY COORDINATOR POST📢
Hello Fenner Ressies! A gentle reminder about the Fenner Q&A sessions that will be conducted today, April 2 via Zoom. The Zoom meeting links can be accessed via the email sent on 31st March at 4.32 PM from uni.accom@anu.edu.au. We are holding 3 session times:
10.30 AM; 1 PM and; 4 PM
This is an opportunity for you to ask questions to the staff members to ensure you have a full understanding of the advice and directives issued. We strongly encourage you to attend and participate. Look forward to meeting you all(virtually) 😀",0,5,https://www.facebook.com/groups/fennerhall/permalink/2650847911711149/
"Wednesday, 1 April 2020 at 6:55 pm",,"BREAD NIGHT IN 15 IN THE WARREN!
Please remember our new bread night rules.
-do not collect your own bread for sanitary reasons. FRC members wearing gloves will get you the bread that you want ...


See more",4,27,https://www.facebook.com/groups/fennerhall/permalink/2649478175181456/
,,,0,0,
,,,0,0,
"Wednesday, 1 April 2020 at 2:41 pm",Rowena McPhee,Important info for anyone who has been financially impacted by COVID-19! Big thanks to ANUSA for all their hard work,0,6,https://www.facebook.com/groups/fennerhall/permalink/2649136945215579/
"Wednesday, 1 April 2020 at 11:27 am",Neo Lee,"🌍🏠 Are you an international student intending to fly home? 🏠🌍
ANUSA and the ANU International Students' Department is currently exploring options for travel assistance to students who are intending to return home. If you are an international student intending to go home and have already booked an international flight from another state, please complete the following google form.
**This information is important for us to gauge numbers and decide how we can best assist studen...
See more",0,2,https://www.facebook.com/groups/fennerhall/permalink/2648878458574761/
"Tuesday, 31 March 2020 at 4:40 pm",,"Hi fenner, does anyone have a digital copy of the early departure request form and the refund request form that they could send me? I emailed Riham but am yet to get a reply and don't want to be charged tomorrow ! thank you <3",7,2,https://www.facebook.com/groups/fennerhall/permalink/2647166335412640/
,,,0,0,
,,,0,0,
"Tuesday, 31 March 2020 at 6:29 pm",Anderson Khoo,"Hi All! Hope that everyone is still surviving well and kicking :) If you are bored at home, looking for something to do, like saving a life, you can do that without going out by just helping me out with this survey 😂
The link is down below and as long as you are above 18 years of age and a AUSTRALIAN citizen, please help me with the survey, it won't be more than 10 minutes🙏 And please tag some of your friends who you think are willing to help me out too as I urgently need a lot of data 🙏🙏
Thank you and bless you kind souls T.T",0,3,https://www.facebook.com/groups/fennerhall/permalink/2647316602064280/
"Tuesday, 31 March 2020 at 9:20 am",Ed McFarland,,0,10,https://www.facebook.com/groups/fennerhall/permalink/2646567845472489/
"Monday, 30 March 2020 at 11:15 pm",,tea night 2.0,0,40,https://www.facebook.com/groups/fennerhall/permalink/2645596172236323/
"Monday, 30 March 2020 at 6:48 pm",Tariku Fitzgerald-Holmes,Free food courtesy of Tariku Fitzgerald-Holmes - get it while it’s hot (cold)!,4,9,https://www.facebook.com/groups/fennerhall/permalink/2645241482271792/
,,,0,0,
,,,0,0,
"Monday, 30 March 2020 at 6:32 pm",,"Hola Fenner!
I know times have been tough with so many of you leaving for home, however, there are many ways you can keep social with your friends ❤️
- Zoom
- Houseparty ...



See more",6,40,https://www.facebook.com/groups/fennerhall/permalink/2645221708940436/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Monday, 30 March 2020 at 5:30 pm",Susan Brown,"No matter where you're isolated, stay in touch with some art!
To avoid spamming the page and taking away from important updates, join this group for all your isolation art needs! We'll be doing song suggestion threads to make some themed playlists, colouring in comps and plenty of support and encouragement for any art you want to show off. We will still be posting in Fenner about our interhall competitions, but you can share any and every art here <3
For example this cover photo took me 40 minutes in MS Paint yes visual design is my passion",4,7,https://www.facebook.com/groups/fennerhall/permalink/2645145435614730/
,,,0,0,
,,,0,0,
,,,0,0,
"Monday, 30 March 2020 at 6:07 pm",,"Respec to the cleaners at Fenner hall, those of you who are still around, make sure to take some time out of your day to say hi and leery them know they're appreciated",0,49,https://www.facebook.com/groups/fennerhall/permalink/2645191738943433/
"Monday, 30 March 2020 at 3:36 pm",Dante Burn,"Hey everyone, currently in the news there are talks about a potential Canberra-wide eviction ban. However, it looks like rent will still accumulate, so a lot of people might owe a fair chunk of money to their landlords after the current crisis. We'll be talking about potential solutions, and what the Young Worker's Centre might be able to do to help resolve the issue. 

Come along to the zoom call, you can register here: https://zoom.us/j/927248026 ",0,5,https://www.facebook.com/groups/fennerhall/permalink/2645004342295506/
"Monday, 30 March 2020 at 12:23 pm",,"Hellooooooooo
I've left a bunch of food and stuff at Devil Bay, y'all can take it if you want.
Bye Fenner, don't die :P",1,16,https://www.facebook.com/groups/fennerhall/permalink/2644748368987770/
,,,0,0,
"Sunday, 29 March 2020 at 8:08 pm",,Be the social distance 👌 ❣💯,1,24,https://www.facebook.com/groups/fennerhall/permalink/2643195922476348/
,,,0,0,
"Sunday, 29 March 2020 at 11:06 am",,"Are printers at Fenner still working?
I've checked and the quick print computer close to the door still works.",8,2,https://www.facebook.com/groups/fennerhall/permalink/2642476265881647/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Sunday, 29 March 2020 at 8:01 pm",Phoebe Denham,"ey hey Fenner, join us for our FRC zoom meeting right now!!! https://anu.zoom.us/j/876090464…
Comment if you have issues joining and I'll do my best",0,4,https://www.facebook.com/groups/fennerhall/permalink/2643186969143910/
"Sunday, 29 March 2020 at 2:54 pm",Aidan Fryer,"Hey Fenner, the Sports Trivia Kahoot is beginning. Join the Zoom meeting now to take part in what promises to be chaotic fun",0,4,https://www.facebook.com/groups/fennerhall/permalink/2642777815851492/
"Sunday, 29 March 2020 at 1:23 pm",Erin Barr,"Tldr: use the advocacy form
Hey everyone, I know changes are happening quickly and it's hard to keep up but don't keep frustrations bottled up! If there are things you think are unfair or should be changed, or ideas for promoting a healthy online community, I encourage you to fill out an advocacy form. The FRC are still listening to all feedback and will address each concern you have.
Take care x",0,9,https://www.facebook.com/groups/fennerhall/permalink/2642654959197111/
"Sunday, 29 March 2020 at 1:07 pm",,"Hi everyone, ex-ressie here, hope the apocalypse is treating you well. If anyone is thinking of heading home, I have a very large garage in Gungahlin where anyone is welcome to leave their stuff during the pandemic. Just send me a message if you need storage 😊",2,40,https://www.facebook.com/groups/fennerhall/permalink/2642635172532423/
,,,0,0,
,,,0,0,
"Sunday, 29 March 2020 at 12:34 pm",,Sports Kahoot is on today. Join the zoon that we will post at 3pm. Silly questions guaranteed,0,4,https://www.facebook.com/groups/fennerhall/permalink/2642592119203395/
"Sunday, 29 March 2020 at 12:11 pm",,"Lana and I have left some food in Fridge 15 for the taking! They’re all fresh and in date, enjoy!",0,9,https://www.facebook.com/groups/fennerhall/permalink/2642560852539855/
"Wednesday, 25 March 2020 at 10:40 am",,"Dear departed ressies,
In light of the fact that it may be a while until some of you come back to Fenner, if you left items in your fridge that will go off before your return, feel free to post your room number and the remaining ressies will ensure that nothing in your green bag goes to waste.",1,18,https://www.facebook.com/groups/fennerhall/permalink/2633806720081935/
,,,0,0,
,,,0,0,
"Saturday, 28 March 2020 at 6:14 pm",,"TL:DR - no more hanging around or studying in the warren
Hey Fennerites,
Following a meeting today, use of the warren as a common space has been restricted. You will not be able to loiter or spend time there anymore. this includes using the couches and game equipment, which you will notice have been removed. Additionally, the bar will no longer be running. Sarah has made some easy to follow guidelines which I have attached below. Stay safe and follow the rules everyone, they're there for our protection.",3,25,https://www.facebook.com/groups/fennerhall/permalink/2640940712701869/
,,,0,0,
,,,0,0,
"Saturday, 28 March 2020 at 7:09 pm",,"Hi everyone, I am leaving tomorrow morning. Now, I know grand announcements of departure aren't fashionable around here. But I wanted to announce I am leaving because I have a few items that are almost new that I am unable to take with me, and I'd like them to go to a good home.
I have some bags of frozen mashed potatos, frozen onions, 2 good pots, a brand new block of lurpak butter and an unopened bag of parmesan cheese, vinegar (chinese)
Please let me know if you would like any of the items.",3,14,https://www.facebook.com/groups/fennerhall/permalink/2641008872695053/
,,,0,0,
,,,0,0,
,,,0,0,
"Saturday, 28 March 2020 at 7:00 pm",,"DUTY WARDEN - VERY IMPORTANT - KITCHEN BAY LIMITS: LARGE BAYS - 2 PEOPLE, CORNER BAY - 1 PERSON
Kitchen bay limits have been updated: for the main bays (large, long ones), it is now 2 PEOPLE max. For the small corner bay, it is 1 PERSON max. Once again, I know this is frustrating, but it is a measure that has been put in place by the university to protect all of our residents. Please be mindful of these changes and adhere to the guidelines immediately. Fenner looks after Fenner.",0,15,https://www.facebook.com/groups/fennerhall/permalink/2640998232696117/
"Saturday, 28 March 2020 at 6:16 pm",,"DUTY WARDEN - VERY IMPORTANT - WARREN AREA CLOSED:
The Warren area is CLOSED. This means that you cannot be in the downstairs area on level 1 (not just the bar/cafe, this includes the games/social area as well). I know this is frustrating, but please keep in mind that this is to keep you all safe! You may enter through the Warren door but you must not hang around in the space. It is extremely important that we all obey these rules and look after each other in these tough times ❤️",0,31,https://www.facebook.com/groups/fennerhall/permalink/2640943656034908/
"Saturday, 28 March 2020 at 4:34 pm",Phoebe Denham,"FRC meeting minutes ... 
FRC meetings (Sunday 8pm) continue to be open for all to attend. Zoom links/meeting IDs will be shared at the start of the meetings :) ",2,10,https://www.facebook.com/groups/fennerhall/permalink/2640811289381478/
,,,0,0,
,,,0,0,
"Saturday, 28 March 2020 at 4:42 pm",Locklyn Kreukz,"☣️☢️☣️IMPORTANT☣️☢️☣️
Eviction if you do not comply.

Security people outside of Fenner will be monitoring and walking around the hall from Monday onwards.
...

See more",0,40,https://www.facebook.com/groups/fennerhall/permalink/2640819932713947/
"Saturday, 28 March 2020 at 3:32 pm",Daniel Mekertichian,"Are you keen to contribute the ongoing culture of the hall? (from the responsible isolation of your room) Do you have a passion for editing and design? Do you have skills in these areas, or a willingness to learn? Well you’re in luck because applications are opening for 3 Yearbook Editors for the 2020 Fenner Yearbook!
The Editorial Committee will be responsible for collecting reports from the directors, coaches and runners of the events that take place this year (there’s stil...
See more",4,13,https://www.facebook.com/groups/fennerhall/permalink/2640732882722652/
,,,0,0,
,,,0,0,
"Saturday, 28 March 2020 at 11:51 am",,This is what 1.5m physical distancing looks like. The people wearing the hi-vis are your compliance officers for this weekend. We'll be around the common areas at fenner and please listen to us for the safety of everyone in the hall. Anyone who does not comply will face consequences. There will be further posts and updates so do look out for them. 🤩🤩🤩,1,34,https://www.facebook.com/groups/fennerhall/permalink/2640413732754567/
,,,0,0,
